iteration,best_so_far,best_iter,worst_iter,mean_fitness,median_fitness,stddev_fitness
2659,0.270522,0.270522,10675.1,213.777,0.277285,1494.48
2660,0.268789,0.268789,10675.1,213.772,0.27392,1494.48
2661,0.268094,0.268094,10675.1,213.774,0.275647,1494.48
2662,0.265788,0.265788,10675.1,213.767,0.269867,1494.48
2663,0.265788,0.265956,10675.1,213.772,0.272655,1494.48
2664,0.263981,0.263981,10675.1,213.765,0.267241,1494.48
2665,0.263918,0.263918,10675.1,213.771,0.272534,1494.48
2666,0.262829,0.262829,10675.1,213.764,0.265669,1494.48
2667,0.262829,0.264673,10675.1,213.769,0.271445,1494.48
2668,0.260585,0.260585,10675.1,213.762,0.26363,1494.48
2669,0.259941,0.259941,10675.1,213.77,0.272142,1494.48
2670,0.259787,0.259787,10675.1,213.761,0.262626,1494.48
2671,0.259787,0.260565,10675.1,213.768,0.269585,1494.48
2672,0.258038,0.258038,10675.1,213.76,0.262591,1494.48
2673,0.258038,0.258178,10675.1,213.77,0.270062,1494.48
2674,0.256546,0.256546,10675.1,213.762,0.259804,1494.48
2675,0.256261,0.256261,10675.1,213.766,0.267085,1494.48
2676,0.255523,0.255523,10675.1,213.76,0.25851,1494.48
2677,0.254894,0.254894,10675.1,213.764,0.266215,1494.48
2678,0.254894,0.255071,10675.1,213.757,0.259229,1494.48
2679,0.254894,0.256279,10675.1,213.763,0.263973,1494.48
2680,0.254602,0.254602,10675.1,213.756,0.257634,1494.48
2681,0.253268,0.253268,10675.1,213.761,0.260939,1494.48
2682,0.253268,0.253319,10675.1,213.754,0.256465,1494.48
2683,0.253268,0.253494,10675.1,213.759,0.261039,1494.48
2684,0.251965,0.251965,10675.1,213.754,0.255053,1494.48
2685,0.251414,0.251414,10675.1,213.756,0.257764,1494.48
2686,0.249548,0.249548,10675.1,213.752,0.252396,1494.48
2687,0.248163,0.248163,10675.1,213.753,0.254505,1494.48
2688,0.245581,0.245581,10675.1,213.748,0.249154,1494.48
2689,0.245581,0.247526,10675.1,213.753,0.253565,1494.48
2690,0.245025,0.245025,10675.1,213.747,0.248747,1494.48
2691,0.243714,0.243714,10675.1,213.75,0.24971,1494.48
2692,0.24192,0.24192,10675.1,213.744,0.245564,1494.48
2693,0.24192,0.242613,10675.1,213.748,0.24855,1494.48
2694,0.240991,0.240991,10675.1,213.742,0.243909,1494.48
2695,0.239641,0.239641,10675.1,213.746,0.247689,1494.48
2696,0.239514,0.239514,10675.1,213.741,0.24162,1494.48
2697,0.238963,0.238963,10675.1,213.744,0.246195,1494.48
2698,0.237866,0.237866,10675.1,213.739,0.240945,1494.48
2699,0.237083,0.237083,10675.1,213.743,0.244453,1494.48
2700,0.236018,0.236018,10675.1,213.737,0.239972,1494.48
2701,0.235678,0.235678,10675.1,213.739,0.240696,1494.48
2702,0.234211,0.234211,10675.1,213.735,0.23715,1494.48
2703,0.231739,0.231739,10675.1,213.736,0.238062,1494.48
2704,0.231739,0.232347,10675.1,213.734,0.23548,1494.48
2705,0.231459,0.231459,10675.1,213.734,0.234864,1494.48
2706,0.229878,0.229878,10675.1,213.732,0.233662,1494.48
2707,0.229147,0.229147,10675.1,213.733,0.233586,1494.48
2708,0.226956,0.226956,10675.1,213.73,0.23249,1494.48
2709,0.226714,0.226714,10675.1,213.73,0.2323,1494.48
2710,0.226333,0.226333,10675.1,213.729,0.230552,1494.48
2711,0.225497,0.225497,10675.1,213.729,0.230359,1494.48
2712,0.223394,0.223394,10675.1,213.726,0.227949,1494.48
2713,0.222717,0.222717,10675.1,213.726,0.226388,1494.48
2714,0.222009,0.222009,10675.1,213.724,0.22567,1494.48
2715,0.221492,0.221492,10675.1,213.724,0.224829,1494.48
2716,0.221394,0.221394,10675.1,213.724,0.224978,1494.48
2717,0.219574,0.219574,10675.1,213.723,0.22511,1494.48
2718,0.219241,0.219241,10675.1,213.721,0.222681,1494.49
2719,0.217357,0.217357,10675.1,213.722,0.223642,1494.48
2720,0.216956,0.216956,10675.1,213.719,0.220566,1494.49
2721,0.216824,0.216824,10675.1,213.721,0.221637,1494.49
2722,0.21478,0.21478,10675.1,213.716,0.217805,1494.49
2723,0.212155,0.212155,10675.1,213.719,0.219761,1494.49
2724,0.212155,0.212835,10675.1,213.713,0.214856,1494.49
2725,0.212155,0.212589,10675.1,213.718,0.218957,1494.49
2726,0.210457,0.210457,10675.1,213.712,0.213508,1494.49
2727,0.210457,0.211624,10675.1,213.717,0.217573,1494.49
2728,0.210258,0.210258,10675.1,213.711,0.21235,1494.49
2729,0.209869,0.209869,10675.1,213.717,0.217478,1494.49
2730,0.209013,0.209013,10675.1,213.71,0.211631,1494.49
2731,0.208663,0.208663,10675.1,213.716,0.216797,1494.49
2732,0.207949,0.207949,10675.1,213.71,0.210801,1494.49
2733,0.206626,0.206626,10675.1,213.716,0.216993,1494.49
2734,0.206091,0.206091,10675.1,213.709,0.209156,1494.49
2735,0.20508,0.20508,10675.1,213.712,0.21263,1494.49
2736,0.204215,0.204215,10675.1,213.706,0.207223,1494.49
2737,0.203965,0.203965,10675.1,213.71,0.212264,1494.49
2738,0.202352,0.202352,10675.1,213.703,0.204427,1494.49
2739,0.200498,0.200498,10675.1,213.708,0.207771,1494.49
2740,0.1994,0.1994,10675.1,213.701,0.202304,1494.49
2741,0.1994,0.20053,10675.1,213.708,0.208392,1494.49
2742,0.197783,0.197783,10675.1,213.7,0.201194,1494.49
2743,0.196247,0.196247,10675.1,213.705,0.205323,1494.49
2744,0.195935,0.195935,10675.1,213.7,0.198863,1494.49
2745,0.195758,0.195758,10675.1,213.703,0.205176,1494.49
2746,0.194689,0.194689,10675.1,213.697,0.197823,1494.49
2747,0.194605,0.194605,10675.1,213.701,0.200962,1494.49
2748,0.193002,0.193002,10675.1,213.695,0.196123,1494.49
2749,0.193002,0.193104,10675.1,213.699,0.199965,1494.49
2750,0.192118,0.192118,10675.1,213.693,0.194077,1494.49
2751,0.191846,0.191846,10675.1,213.699,0.200034,1494.49
2752,0.189572,0.189572,10675.1,213.692,0.192672,1494.49
2753,0.189572,0.190313,10675.1,213.697,0.197271,1494.49
2754,0.188449,0.188449,10675.1,213.691,0.191115,1494.49
2755,0.187897,0.187897,10675.1,213.695,0.19651,1494.49
2756,0.187196,0.187196,10675.1,213.688,0.189027,1494.49
2757,0.187196,0.188696,10675.1,213.694,0.193943,1494.49
2758,0.185089,0.185089,10675.1,213.688,0.187971,1494.49
2759,0.184484,0.184484,10675.1,213.691,0.192832,1494.49
2760,0.184105,0.184105,10675.1,213.686,0.186471,1494.49
2761,0.183926,0.183926,10675.1,213.69,0.189914,1494.49
2762,0.18286,0.18286,10675.1,213.684,0.185045,1494.49
2763,0.181058,0.181058,10675.1,213.689,0.188744,1494.49
2764,0.181058,0.181855,10675.1,213.683,0.183809,1494.49
2765,0.180982,0.180982,10675.1,213.687,0.187299,1494.49
2766,0.178836,0.178836,10675.1,213.681,0.181258,1494.49
2767,0.17695,0.17695,10675.1,213.685,0.185994,1494.49
2768,0.176515,0.176515,10675.1,213.68,0.181,1494.49
2769,0.176515,0.178188,10675.1,213.685,0.186063,1494.49
2770,0.176515,0.177848,10675.1,213.68,0.180636,1494.49
2771,0.176515,0.177248,10675.1,213.683,0.183816,1494.49
2772,0.176515,0.177014,10675.1,213.679,0.179101,1494.49
2773,0.176302,0.176302,10675.1,213.682,0.182174,1494.49
2774,0.175991,0.175991,10675.1,213.679,0.178688,1494.49
2775,0.175627,0.175627,10675.1,213.68,0.180415,1494.49
2776,0.174804,0.174804,10675.1,213.677,0.177232,1494.49
2777,0.174804,0.175784,10675.1,213.68,0.180133,1494.49
2778,0.174113,0.174113,10675.1,213.676,0.176109,1494.49
2779,0.174113,0.17522,10675.1,213.681,0.181226,1494.49
2780,0.173285,0.173285,10675.1,213.676,0.175749,1494.49
2781,0.173045,0.173045,10675.1,213.681,0.18096,1494.49
2782,0.171869,0.171869,10675.1,213.676,0.174868,1494.49
2783,0.171869,0.172456,10675.1,213.678,0.177755,1494.49
2784,0.171431,0.171431,10675.1,213.674,0.174172,1494.49
2785,0.171185,0.171185,10675.1,213.675,0.175284,1494.49
2786,0.169721,0.169721,10675.1,213.672,0.171938,1494.49
2787,0.168594,0.168594,10675.1,213.675,0.173612,1494.49
2788,0.16824,0.16824,10675.1,213.67,0.169715,1494.49
2789,0.16708,0.16708,10675.1,213.671,0.171765,1494.49
2790,0.165159,0.165159,10675.1,213.667,0.167474,1494.49
2791,0.165159,0.165398,10675.1,213.669,0.169173,1494.49
2792,0.164483,0.164483,10675.1,213.666,0.166328,1494.49
2793,0.164033,0.164033,10675.1,213.67,0.169771,1494.49
2794,0.163294,0.163294,10675.1,213.666,0.16525,1494.49
2795,0.162418,0.162418,10675.1,213.668,0.167888,1494.49
2796,0.161116,0.161116,10675.1,213.663,0.163726,1494.49
2797,0.161116,0.161303,10675.1,213.665,0.165307,1494.49
2798,0.159235,0.159235,10675.1,213.661,0.162067,1494.49
2799,0.158281,0.158281,10675.1,213.664,0.163169,1494.49
2800,0.158162,0.158162,10675.1,213.66,0.160657,1494.49
2801,0.157097,0.157097,10675.1,213.661,0.161241,1494.49
2802,0.156117,0.156117,10675.1,213.659,0.15947,1494.49
2803,0.156117,0.15625,10675.1,213.659,0.159021,1494.49
2804,0.155578,0.155578,10675.1,213.657,0.157858,1494.49
2805,0.155074,0.155074,10675.1,213.657,0.157509,1494.49
2806,0.154051,0.154051,10675.1,213.656,0.15682,1494.49
2807,0.153138,0.153138,10675.1,213.656,0.156527,1494.49
2808,0.152902,0.152902,10675.1,213.655,0.155496,1494.49
2809,0.152485,0.152485,10675.1,213.656,0.155679,1494.49
2810,0.151809,0.151809,10675.1,213.654,0.154047,1494.49
2811,0.151126,0.151126,10675.1,213.655,0.154728,1494.49
2812,0.151001,0.151001,10675.1,213.653,0.153855,1494.49
2813,0.151001,0.151173,10675.1,213.654,0.154263,1494.49
2814,0.150603,0.150603,10675.1,213.652,0.152265,1494.5
2815,0.150571,0.150571,10675.1,213.654,0.153938,1494.49
2816,0.149816,0.149816,10675.1,213.652,0.151877,1494.5
2817,0.148067,0.148067,10675.1,213.654,0.15467,1494.49
2818,0.148067,0.148401,10675.1,213.65,0.150379,1494.5
2819,0.148067,0.148774,10675.1,213.653,0.153305,1494.49
2820,0.148067,0.148372,10675.1,213.649,0.149751,1494.5
2821,0.148067,0.148393,10675.1,213.655,0.154426,1494.49
2822,0.148027,0.148027,10675.1,213.65,0.149763,1494.5
2823,0.148027,0.148186,10675.1,213.654,0.153096,1494.49
2824,0.14716,0.14716,10675.1,213.649,0.149141,1494.5
2825,0.14716,0.147279,10675.1,213.653,0.152752,1494.49
2826,0.146488,0.146488,10675.1,213.648,0.148285,1494.5
2827,0.146488,0.147062,10675.1,213.652,0.151766,1494.5
2828,0.145363,0.145363,10675.1,213.647,0.147632,1494.5
2829,0.145261,0.145261,10675.1,213.65,0.149727,1494.5
2830,0.145161,0.145161,10675.1,213.647,0.146771,1494.5
2831,0.144364,0.144364,10675.1,213.649,0.149219,1494.5
2832,0.144247,0.144247,10675.1,213.646,0.145723,1494.5
2833,0.143897,0.143897,10675.1,213.648,0.148197,1494.5
2834,0.14336,0.14336,10675.1,213.645,0.14504,1494.5
2835,0.142531,0.142531,10675.1,213.647,0.14648,1494.5
2836,0.141546,0.141546,10675.1,213.644,0.144385,1494.5
2837,0.141546,0.142235,10675.1,213.645,0.145259,1494.5
2838,0.141546,0.141901,10675.1,213.644,0.143508,1494.5
2839,0.141371,0.141371,10675.1,213.646,0.145436,1494.5
2840,0.140708,0.140708,10675.1,213.642,0.142072,1494.5
2841,0.140708,0.140803,10675.1,213.647,0.146733,1494.5
2842,0.140586,0.140586,10675.1,213.644,0.142421,1494.5
2843,0.140224,0.140224,10675.1,213.645,0.144814,1494.5
2844,0.139564,0.139564,10675.1,213.642,0.141518,1494.5
2845,0.139564,0.139612,10675.1,213.644,0.143611,1494.5
2846,0.139075,0.139075,10675.1,213.641,0.140869,1494.5
2847,0.13875,0.13875,10675.1,213.644,0.143785,1494.5
2848,0.138711,0.138711,10675.1,213.64,0.140075,1494.5
2849,0.138557,0.138557,10675.1,213.643,0.142452,1494.5
2850,0.138197,0.138197,10675.1,213.641,0.140343,1494.5
2851,0.138029,0.138029,10675.1,213.642,0.141426,1494.5
2852,0.137258,0.137258,10675.1,213.639,0.138578,1494.5
2853,0.136536,0.136536,10675.1,213.641,0.140381,1494.5
2854,0.136502,0.136502,10675.1,213.639,0.138622,1494.5
2855,0.13644,0.13644,10675.1,213.642,0.141072,1494.5
2856,0.136221,0.136221,10675.1,213.639,0.138549,1494.5
2857,0.136081,0.136081,10675.1,213.64,0.140274,1494.5
2858,0.135808,0.135808,10675.1,213.639,0.137617,1494.5
2859,0.135482,0.135482,10675.1,213.639,0.13918,1494.5
2860,0.134529,0.134529,10675.1,213.636,0.135818,1494.5
2861,0.134355,0.134355,10675.1,213.638,0.138282,1494.5
2862,0.133802,0.133802,10675.1,213.636,0.135044,1494.5
2863,0.133429,0.133429,10675.1,213.638,0.137081,1494.5
2864,0.13234,0.13234,10675.1,213.634,0.134317,1494.5
2865,0.13234,0.132665,10675.1,213.637,0.136217,1494.5
2866,0.13192,0.13192,10675.1,213.633,0.133244,1494.5
2867,0.131806,0.131806,10675.1,213.636,0.135528,1494.5
2868,0.131272,0.131272,10675.1,213.633,0.132399,1494.5
2869,0.1309,0.1309,10675.1,213.635,0.134607,1494.5
2870,0.129999,0.129999,10675.1,213.632,0.13134,1494.5
2871,0.128772,0.128772,10675.1,213.634,0.133378,1494.5
2872,0.128772,0.129556,10675.1,213.631,0.130847,1494.5
2873,0.128772,0.129582,10675.1,213.633,0.132622,1494.5
2874,0.128622,0.128622,10675.1,213.63,0.129799,1494.5
2875,0.126644,0.126644,10675.1,213.632,0.132437,1494.5
2876,0.126644,0.126975,10675.1,213.629,0.128686,1494.5
2877,0.126644,0.127452,10675.1,213.632,0.131419,1494.5
2878,0.126131,0.126131,10675.1,213.628,0.127732,1494.5
2879,0.125246,0.125246,10675.1,213.63,0.130152,1494.5
2880,0.125246,0.125375,10675.1,213.628,0.126829,1494.5
2881,0.125246,0.125452,10675.1,213.629,0.128284,1494.5
2882,0.124422,0.124422,10675.1,213.626,0.125602,1494.5
2883,0.123143,0.123143,10675.1,213.627,0.127076,1494.5
2884,0.123055,0.123055,10675.1,213.625,0.124522,1494.5
2885,0.122901,0.122901,10675.1,213.626,0.125961,1494.5
2886,0.122203,0.122203,10675.1,213.624,0.123626,1494.5
2887,0.122203,0.122408,10675.1,213.625,0.124376,1494.5
2888,0.121653,0.121653,10675.1,213.624,0.123176,1494.5
2889,0.121209,0.121209,10675.1,213.624,0.123673,1494.5
2890,0.120494,0.120494,10675.1,213.622,0.121824,1494.5
2891,0.120187,0.120187,10675.1,213.623,0.123035,1494.5
2892,0.119668,0.119668,10675.1,213.621,0.120915,1494.5
2893,0.119381,0.119381,10675.1,213.623,0.122166,1494.5
2894,0.118657,0.118657,10675.1,213.62,0.11997,1494.5
2895,0.11832,0.11832,10675.1,213.621,0.120982,1494.5
2896,0.117349,0.117349,10675.1,213.619,0.118458,1494.5
2897,0.117203,0.117203,10675.1,213.62,0.119681,1494.5
2898,0.116125,0.116125,10675.1,213.618,0.117244,1494.5
2899,0.115892,0.115892,10675.1,213.619,0.11866,1494.5
2900,0.114882,0.114882,10675.1,213.617,0.116123,1494.5
2901,0.114424,0.114424,10675.1,213.617,0.116943,1494.5
2902,0.113597,0.113597,10675.1,213.615,0.114846,1494.5
2903,0.113395,0.113395,10675.1,213.617,0.11613,1494.5
2904,0.112035,0.112035,10675.1,213.614,0.113488,1494.5
2905,0.111861,0.111861,10675.1,213.615,0.114309,1494.5
2906,0.111561,0.111561,10675.1,213.613,0.112808,1494.5
2907,0.111227,0.111227,10675.1,213.614,0.113867,1494.5
2908,0.110501,0.110501,10675.1,213.612,0.111856,1494.5
2909,0.110472,0.110472,10675.1,213.614,0.113061,1494.5
2910,0.110179,0.110179,10675.1,213.612,0.111364,1494.5
2911,0.109505,0.109505,10675.1,213.614,0.113012,1494.5
2912,0.109505,0.109696,10675.1,213.611,0.111024,1494.5
2913,0.109505,0.10995,10675.1,213.613,0.112794,1494.5
2914,0.10927,0.10927,10675.1,213.611,0.109882,1494.5
2915,0.10927,0.109273,10675.1,213.612,0.112117,1494.5
2916,0.108252,0.108252,10675.1,213.61,0.109948,1494.5
2917,0.108252,0.108688,10675.1,213.612,0.111463,1494.5
2918,0.108252,0.108373,10675.1,213.61,0.109579,1494.5
2919,0.108252,0.108954,10675.1,213.612,0.110869,1494.5
2920,0.108252,0.108426,10675.1,213.61,0.10939,1494.5
2921,0.107877,0.107877,10675.1,213.611,0.110388,1494.5
2922,0.107691,0.107691,10675.1,213.61,0.109013,1494.5
2923,0.107182,0.107182,10675.1,213.61,0.109844,1494.5
2924,0.106536,0.106536,10675.1,213.608,0.107566,1494.5
2925,0.106536,0.106594,10675.1,213.609,0.109193,1494.5
2926,0.105362,0.105362,10675.1,213.607,0.106717,1494.5
2927,0.105137,0.105137,10675.1,213.609,0.107898,1494.5
2928,0.104979,0.104979,10675.1,213.606,0.105812,1494.5
2929,0.104478,0.104478,10675.1,213.608,0.107114,1494.5
2930,0.104121,0.104121,10675.1,213.606,0.105131,1494.5
2931,0.103468,0.103468,10675.1,213.607,0.105903,1494.5
2932,0.103233,0.103233,10675.1,213.605,0.104502,1494.5
2933,0.102669,0.102669,10675.1,213.606,0.104858,1494.5
2934,0.102522,0.102522,10675.1,213.604,0.103774,1494.5
2935,0.102095,0.102095,10675.1,213.605,0.104207,1494.5
2936,0.101744,0.101744,10675.1,213.603,0.102892,1494.5
2937,0.101036,0.101036,10675.1,213.604,0.102552,1494.5
2938,0.100969,0.100969,10675.1,213.602,0.102054,1494.5
2939,0.100504,0.100504,10675.1,213.603,0.102305,1494.5
2940,0.100244,0.100244,10675.1,213.602,0.101581,1494.5
2941,0.099751,0.099751,10675.1,213.602,0.101635,1494.5
2942,0.0996361,0.0996361,10675.1,213.601,0.100561,1494.5
2943,0.0988003,0.0988003,10675.1,213.601,0.100781,1494.5
2944,0.0984464,0.0984464,10675.1,213.6,0.100038,1494.5
2945,0.0982724,0.0982724,10675.1,213.6,0.0997885,1494.5
2946,0.0982472,0.0982472,10675.1,213.6,0.0994765,1494.5
2947,0.0981999,0.0981999,10675.1,213.6,0.0996657,1494.5
2948,0.097134,0.097134,10675.1,213.6,0.0991107,1494.5
2949,0.097134,0.0974393,10675.1,213.599,0.0985327,1494.5
2950,0.097134,0.0971881,10675.1,213.599,0.098108,1494.5
2951,0.0967738,0.0967738,10675.1,213.599,0.0979902,1494.5
2952,0.0962265,0.0962265,10675.1,213.598,0.0977441,1494.5
2953,0.0962265,0.096421,10675.1,213.599,0.0979488,1494.5
2954,0.0960022,0.0960022,10675.1,213.598,0.0972614,1494.5
2955,0.0958614,0.0958614,10675.1,213.598,0.0973846,1494.5
2956,0.0953698,0.0953698,10675.1,213.598,0.0967165,1494.5
2957,0.0952954,0.0952954,10675.1,213.598,0.0970386,1494.5
2958,0.0952954,0.0954647,10675.1,213.597,0.0963518,1494.5
2959,0.0951064,0.0951064,10675.1,213.598,0.0971314,1494.5
2960,0.095079,0.095079,10675.1,213.597,0.0959653,1494.5
2961,0.095079,0.0951666,10675.1,213.598,0.0967196,1494.5
2962,0.0947075,0.0947075,10675.1,213.596,0.0957214,1494.5
2963,0.0943531,0.0943531,10675.1,213.597,0.0961803,1494.5
2964,0.0941805,0.0941805,10675.1,213.596,0.0951236,1494.5
2965,0.0938747,0.0938747,10675.1,213.596,0.0954836,1494.5
2966,0.0934264,0.0934264,10675.1,213.595,0.0946481,1494.5
2967,0.0932981,0.0932981,10675.1,213.596,0.0949129,1494.5
2968,0.0929919,0.0929919,10675.1,213.595,0.0939728,1494.5
2969,0.0927788,0.0927788,10675.1,213.595,0.0943393,1494.5
2970,0.0924141,0.0924141,10675.1,213.594,0.0934521,1494.5
2971,0.0918388,0.0918388,10675.1,213.595,0.0937372,1494.5
2972,0.0917615,0.0917615,10675.1,213.593,0.0927389,1494.5
2973,0.091674,0.091674,10675.1,213.595,0.0934266,1494.5
2974,0.091321,0.091321,10675.1,213.593,0.0924399,1494.5
2975,0.0909868,0.0909868,10675.1,213.594,0.0928623,1494.5
2976,0.0909367,0.0909367,10675.1,213.593,0.0917597,1494.5
2977,0.0907748,0.0907748,10675.1,213.593,0.0922473,1494.5
2978,0.0903864,0.0903864,10675.1,213.592,0.0914238,1494.5
2979,0.0900443,0.0900443,10675.1,213.593,0.0919508,1494.5
2980,0.0900443,0.0901169,10675.1,213.592,0.0910684,1494.5
2981,0.0900443,0.0903842,10675.1,213.593,0.0921154,1494.5
2982,0.0897155,0.0897155,10675.1,213.591,0.0903945,1494.5
2983,0.0896021,0.0896021,10675.1,213.592,0.0914128,1494.5
2984,0.0894451,0.0894451,10675.1,213.591,0.090336,1494.5
2985,0.0891678,0.0891678,10675.1,213.592,0.0908982,1494.5
2986,0.0890028,0.0890028,10675.1,213.591,0.0898983,1494.5
2987,0.088867,0.088867,10675.1,213.591,0.0905239,1494.5
2988,0.0885294,0.0885294,10675.1,213.59,0.0894754,1494.5
2989,0.0884915,0.0884915,10675.1,213.592,0.0904239,1494.5
2990,0.0881879,0.0881879,10675.1,213.59,0.0891357,1494.5
2991,0.0878371,0.0878371,10675.1,213.591,0.0892255,1494.5
2992,0.0873589,0.0873589,10675.1,213.589,0.0884269,1494.5
2993,0.0873589,0.0873681,10675.1,213.59,0.0888347,1494.5
2994,0.0869805,0.0869805,10675.1,213.589,0.0882052,1494.5
2995,0.0868508,0.0868508,10675.1,213.589,0.0879437,1494.5
2996,0.0865901,0.0865901,10675.1,213.588,0.0876844,1494.5
2997,0.0864878,0.0864878,10675.1,213.588,0.0876065,1494.5
2998,0.0859758,0.0859758,10675.1,213.588,0.0869896,1494.5
2999,0.0858427,0.0858427,10675.1,213.588,0.0870763,1494.5
3000,0.0857106,0.0857106,10675.1,213.587,0.0866548,1494.5
3001,0.0855077,0.0855077,10675.1,213.588,0.0868276,1494.5
3002,0.0852864,0.0852864,10675.1,213.587,0.086367,1494.5
3003,0.0848899,0.0848899,10675.1,213.587,0.0861675,1494.5
3004,0.0847733,0.0847733,10675.1,213.586,0.0854266,1494.5
3005,0.0843305,0.0843305,10675.1,213.586,0.085591,1494.5
3006,0.0840479,0.0840479,10675.1,213.586,0.0847957,1494.5
3007,0.0837146,0.0837146,10675.1,213.586,0.0855265,1494.5
3008,0.0833286,0.0833286,10675.1,213.585,0.0842946,1494.5
3009,0.0831409,0.0831409,10675.1,213.586,0.0845413,1494.5
3010,0.0831409,0.0831596,10675.1,213.585,0.0840749,1494.5
3011,0.0828488,0.0828488,10675.1,213.585,0.0841765,1494.5
3012,0.0827191,0.0827191,10675.1,213.584,0.0835777,1494.5
3013,0.0824745,0.0824745,10675.1,213.585,0.0836972,1494.5
3014,0.0821631,0.0821631,10675.1,213.584,0.0834327,1494.5
3015,0.0820455,0.0820455,10675.1,213.584,0.0831945,1494.5
3016,0.0820362,0.0820362,10675.1,213.584,0.0830741,1494.5
3017,0.0816416,0.0816416,10675.1,213.583,0.0822488,1494.5
3018,0.0812026,0.0812026,10675.1,213.583,0.0821768,1494.5
3019,0.0806017,0.0806017,10675.1,213.583,0.0818585,1494.5
3020,0.0805952,0.0805952,10675.1,213.583,0.0816794,1494.5
3021,0.0803735,0.0803735,10675.1,213.582,0.0809623,1494.51
3022,0.0799245,0.0799245,10675.1,213.582,0.0809992,1494.51
3023,0.0796198,0.0796198,10675.1,213.581,0.0802964,1494.51
3024,0.0794564,0.0794564,10675.1,213.581,0.0804724,1494.51
3025,0.0789503,0.0789503,10675.1,213.581,0.0796988,1494.51
3026,0.0783582,0.0783582,10675.1,213.581,0.0798473,1494.51
3027,0.0783582,0.0784488,10675.1,213.58,0.078993,1494.51
3028,0.0778404,0.0778404,10675.1,213.58,0.0794201,1494.51
3029,0.0778404,0.077868,10675.1,213.58,0.0788174,1494.51
3030,0.0778404,0.0778531,10675.1,213.58,0.0792843,1494.51
3031,0.0773734,0.0773734,10675.1,213.579,0.0784524,1494.51
3032,0.0773734,0.0773956,10675.1,213.58,0.0787235,1494.51
3033,0.0770423,0.0770423,10675.1,213.579,0.0779873,1494.51
3034,0.0769985,0.0769985,10675.1,213.579,0.078257,1494.51
3035,0.0766305,0.0766305,10675.1,213.578,0.0773709,1494.51
3036,0.0766305,0.0767101,10675.1,213.579,0.0777942,1494.51
3037,0.0761583,0.0761583,10675.1,213.578,0.0772482,1494.51
3038,0.076037,0.076037,10675.1,213.578,0.0773066,1494.51
3039,0.0756762,0.0756762,10675.1,213.577,0.0763757,1494.51
3040,0.075325,0.075325,10675.1,213.578,0.0766291,1494.51
3041,0.0751737,0.0751737,10675.1,213.577,0.0756899,1494.51
3042,0.0751057,0.0751057,10675.1,213.577,0.0763652,1494.51
3043,0.0746027,0.0746027,10675.1,213.576,0.0751288,1494.51
3044,0.0746027,0.0746594,10675.1,213.577,0.0761805,1494.51
3045,0.0741944,0.0741944,10675.1,213.576,0.0747974,1494.51
3046,0.0741944,0.0743644,10675.1,213.577,0.0762359,1494.51
3047,0.0738258,0.0738258,10675.1,213.576,0.0745752,1494.51
3048,0.0736942,0.0736942,10675.1,213.577,0.0754275,1494.51
3049,0.0734705,0.0734705,10675.1,213.576,0.0741983,1494.51
3050,0.0730301,0.0730301,10675.1,213.576,0.0747745,1494.51
3051,0.0729378,0.0729378,10675.1,213.575,0.0735003,1494.51
3052,0.0727589,0.0727589,10675.1,213.575,0.0738633,1494.51
3053,0.0723176,0.0723176,10675.1,213.574,0.0730427,1494.51
3054,0.0717625,0.0717625,10675.1,213.574,0.073073,1494.51
3055,0.0717625,0.0718103,10675.1,213.574,0.0724849,1494.51
3056,0.0714003,0.0714003,10675.1,213.574,0.0726815,1494.51
3057,0.0712336,0.0712336,10675.1,213.573,0.0718784,1494.51
3058,0.0711506,0.0711506,10675.1,213.574,0.0722285,1494.51
3059,0.0710364,0.0710364,10675.1,213.573,0.0717721,1494.51
3060,0.0707556,0.0707556,10675.1,213.573,0.0716427,1494.51
3061,0.0706938,0.0706938,10675.1,213.572,0.071348,1494.51
3062,0.0704417,0.0704417,10675.1,213.573,0.0714792,1494.51
3063,0.0702371,0.0702371,10675.1,213.572,0.0707041,1494.51
3064,0.0697705,0.0697705,10675.1,213.572,0.0708112,1494.51
3065,0.0696133,0.0696133,10675.1,213.571,0.0703011,1494.51
3066,0.0692128,0.0692128,10675.1,213.571,0.0703144,1494.51
3067,0.0692128,0.0692842,10675.1,213.571,0.0698287,1494.51
3068,0.0692128,0.0692196,10675.1,213.571,0.0699057,1494.51
3069,0.068888,0.068888,10675.1,213.571,0.069611,1494.51
3070,0.068888,0.0689773,10675.1,213.571,0.0700959,1494.51
3071,0.0686651,0.0686651,10675.1,213.57,0.0693236,1494.51
3072,0.0685567,0.0685567,10675.1,213.571,0.0696048,1494.51
3073,0.0683672,0.0683672,10675.1,213.57,0.0690497,1494.51
3074,0.0681994,0.0681994,10675.1,213.57,0.0690874,1494.51
3075,0.067937,0.067937,10675.1,213.57,0.0687818,1494.51
3076,0.0678001,0.0678001,10675.1,213.57,0.0682793,1494.51
3077,0.067353,0.067353,10675.1,213.569,0.0682114,1494.51
3078,0.0670084,0.0670084,10675.1,213.569,0.0677941,1494.51
3079,0.0665336,0.0665336,10675.1,213.569,0.0674836,1494.51
3080,0.0663908,0.0663908,10675.1,213.568,0.067291,1494.51
3081,0.0660729,0.0660729,10675.1,213.568,0.0668236,1494.51
3082,0.0656835,0.0656835,10675.1,213.568,0.0668845,1494.51
