iteration,agent,x,y,mass,fitness
35,3,0.083339,-0.152561,0.0344828,0.0302203
35,4,0.0838867,-0.152167,0.0344829,0.0301917
35,5,0.0831632,-0.15261,0.0344828,0.030206
35,6,0.0828923,-0.15301,0.0344828,0.0302831
35,7,0.083896,-0.153783,0.0344827,0.0306876
35,8,0.0841989,-0.153689,0.0344827,0.0307097
35,9,0.0841497,-0.152839,0.0344828,0.0304409
35,10,0.0841488,-0.152174,0.0344828,0.030238
35,11,0.0843754,-0.151402,0.0344829,0.0300417
35,12,0.0821482,-0.152832,0.0344829,0.0301059
35,13,0.0840947,-0.15338,0.0344828,0.0305973
35,14,0.0843886,-0.153483,0.0344827,0.0306786
35,15,0.0833215,-0.151743,0.0344829,0.0299683
35,16,0.0885147,-0.179692,0.0344805,0.040124
35,17,0.0839528,-0.149384,0.034483,0.0293635
35,18,0.0840346,-0.152949,0.0344828,0.0304551
35,19,0.0835149,-0.152475,0.0344828,0.0302233
35,20,0.084396,-0.152856,0.0344828,0.0304875
35,21,0.0841297,-0.15253,0.0344828,0.0303431
35,22,0.0838887,-0.152797,0.0344828,0.0303842
35,23,0.083364,-0.152499,0.0344828,0.0302056
35,24,0.0834425,-0.15108,0.0344829,0.0297877
35,25,0.0840758,-0.152478,0.0344828,0.0303181
35,26,0.0842898,-0.152165,0.0344828,0.030259
35,27,9.7965,7.06685,0,145.912
35,28,0.0835167,-0.150766,0.034483,0.0297055
35,29,0.0833389,-0.153009,0.0344828,0.030357
36,0,0.0831483,-0.150818,0.0344829,0.0296596
36,1,0.0837523,-0.151634,0.0344828,0.0300075
36,2,0.082919,-0.153117,0.0344828,0.0303203
36,3,0.0834073,-0.151235,0.0344829,0.0298288
36,4,0.083622,-0.150311,0.0344829,0.029586
36,5,0.0832546,-0.152112,0.0344828,0.0300693
36,6,0.0827236,-0.152474,0.0344828,0.0300916
36,7,0.0837348,-0.153139,0.0344827,0.030463
36,8,0.0839233,-0.153046,0.0344827,0.0304661
36,9,0.0835376,-0.152591,0.0344828,0.0302626
36,10,0.0837378,-0.151943,0.0344828,0.0300985
36,11,0.083586,-0.150583,0.0344829,0.0296619
36,12,0.0821661,-0.152047,0.0344829,0.0298697
36,13,0.0835616,-0.152113,0.0344828,0.0301208
36,14,0.0851081,-0.152849,0.0344827,0.0306062
36,15,0.0841952,-0.151935,0.0344828,0.0301732
36,16,0.0882445,-0.176243,0.0344807,0.0388486
36,17,0.0838468,-0.15001,0.0344829,0.0295332
36,18,0.0837672,-0.15174,0.0344828,0.030042
36,19,0.0832509,-0.15174,0.0344828,0.0299559
36,20,0.083387,-0.152126,0.0344828,0.0300956
36,21,0.0837321,-0.152115,0.0344828,0.03015
36,22,0.0836584,-0.151748,0.0344828,0.0300262
36,23,0.0834478,-0.151421,0.0344829,0.029892
36,24,0.083392,-0.149898,0.034483,0.0294235
36,25,0.0834878,-0.152001,0.0344828,0.0300746
36,26,0.0841237,-0.151686,0.0344828,0.0300853
36,27,9.7965,7.06685,0,145.912
36,28,0.0834081,-0.151144,0.0344829,0.0298014
36,29,0.0829727,-0.15162,0.0344829,0.029873
37,0,0.0829351,-0.150819,0.0344829,0.0296245
37,1,0.0833122,-0.151634,0.0344828,0.0299337
37,2,0.0829894,-0.152055,0.0344828,0.0300081
37,3,0.0835088,-0.151193,0.0344828,0.0298329
37,4,0.0833718,-0.148805,0.034483,0.0290937
37,5,0.0834254,-0.151471,0.0344828,0.0299032
37,6,0.0829177,-0.151789,0.0344828,0.0299152
37,7,0.0836141,-0.152561,0.0344827,0.0302661
37,8,0.083555,-0.152324,0.0344827,0.0301842
37,9,0.0831921,-0.152042,0.0344828,0.0300378
37,10,0.0831047,-0.151377,0.0344828,0.0298214
37,11,0.0829554,-0.150635,0.0344829,0.0295723
37,12,0.0826274,-0.151672,0.0344828,0.0298315
37,13,0.0831926,-0.151479,0.0344828,0.029867
37,14,0.0847028,-0.15243,0.0344827,0.0304096
37,15,0.0839239,-0.151803,0.0344828,0.0300874
37,16,0.0879278,-0.172949,0.034481,0.0376428
37,17,0.0836824,-0.151059,0.0344828,0.0298215
37,18,0.0833497,-0.150966,0.0344828,0.0297378
37,19,0.0832617,-0.151019,0.0344828,0.0297394
37,20,0.0830239,-0.151648,0.0344828,0.0298901
37,21,0.0833333,-0.151259,0.0344828,0.0298236
37,22,0.0833766,-0.150742,0.0344829,0.0296749
37,23,0.0834941,-0.15148,0.0344828,0.0299175
37,24,0.0834081,-0.149986,0.0344829,0.0294528
37,25,0.0830191,-0.151432,0.0344828,0.0298239
37,26,0.0836471,-0.151344,0.0344828,0.0299019
37,27,9.7965,7.06685,0,145.912
37,28,0.0834031,-0.151429,0.0344828,0.0298868
37,29,0.0829481,-0.150754,0.0344829,0.0296073
38,0,0.0830858,-0.150863,0.0344828,0.029663
38,1,0.0831209,-0.151286,0.0344828,0.0297966
38,2,0.0831051,-0.151714,0.0344828,0.0299235
38,3,0.083365,-0.15109,0.0344828,0.029778
38,4,0.0833019,-0.148553,0.034483,0.0290073
38,5,0.0833426,-0.15108,0.0344828,0.0297712
38,6,0.0832583,-0.151023,0.0344828,0.0297399
38,7,0.0834544,-0.151769,0.0344828,0.0299985
38,8,0.0831577,-0.151845,0.0344828,0.0299722
38,9,0.0830478,-0.151327,0.0344828,0.0297967
38,10,0.0829893,-0.150694,0.0344828,0.0295958
38,11,0.0828421,-0.150943,0.0344828,0.0296465
38,12,0.08321,-0.151182,0.0344828,0.0297798
38,13,0.0829429,-0.150967,0.0344828,0.0296706
38,14,0.0843746,-0.152086,0.0344827,0.0302491
38,15,0.0835216,-0.151464,0.0344828,0.0299173
38,16,0.0877105,-0.170669,0.0344811,0.036821
38,17,0.0832798,-0.151957,0.0344827,0.0300265
38,18,0.0828787,-0.150754,0.0344828,0.0295955
38,19,0.0832899,-0.150648,0.0344828,0.029632
38,20,0.0828307,-0.151013,0.0344828,0.0296658
38,21,0.0829285,-0.150613,0.0344829,0.0295613
38,22,0.0832619,-0.150066,0.0344829,0.0294523
38,23,0.083364,-0.151248,0.0344828,0.0298256
38,24,0.0833175,-0.150296,0.0344829,0.0295306
38,25,0.0827957,-0.150977,0.0344828,0.0296491
38,26,0.0831261,-0.151004,0.0344828,0.0297122
38,27,9.7965,7.06685,0,145.912
38,28,0.0832387,-0.151296,0.0344828,0.0298193
38,29,0.0831163,-0.150432,0.0344829,0.0295382
39,0,0.0830459,-0.150825,0.0344828,0.0296448
39,1,0.0830038,-0.151034,0.0344828,0.029701
39,2,0.0831297,-0.151232,0.0344828,0.0297815
39,3,0.0830877,-0.15089,0.0344828,0.0296712
39,4,0.0832421,-0.148728,0.034483,0.0290493
39,5,0.0830727,-0.150893,0.0344828,0.0296697
39,6,0.0832157,-0.150538,0.0344828,0.0295865
39,7,0.0831786,-0.151434,0.0344828,0.0298508
39,8,0.0830588,-0.151311,0.0344828,0.0297937
39,9,0.0829911,-0.150444,0.0344828,0.0295208
39,10,0.0829168,-0.150712,0.0344828,0.0295893
39,11,0.0828856,-0.151065,0.0344828,0.0296908
39,12,0.0835815,-0.150746,0.0344828,0.0297104
39,13,0.0827869,-0.15067,0.0344828,0.0295551
39,14,0.0838931,-0.151714,0.0344827,0.0300553
39,15,0.0831262,-0.150907,0.0344828,0.029683
39,16,0.0874585,-0.169213,0.0344812,0.0362819
39,17,0.0828684,-0.152423,0.0344827,0.0300998
39,18,0.0826837,-0.150633,0.0344828,0.029527
39,19,0.0831809,-0.150486,0.0344828,0.0295652
39,20,0.0829404,-0.150631,0.0344828,0.0295688
39,21,0.082922,-0.150217,0.0344829,0.0294411
39,22,0.0830912,-0.150093,0.0344829,0.029432
39,23,0.0830997,-0.150924,0.0344828,0.0296838
39,24,0.0831628,-0.150673,0.0344828,0.0296185
39,25,0.0828412,-0.150632,0.0344828,0.0295526
39,26,0.0828913,-0.150641,0.0344828,0.0295636
39,27,9.7965,7.06685,0,145.912
39,28,0.0830257,-0.151064,0.0344828,0.0297134
39,29,0.0831135,-0.150394,0.0344828,0.0295261
40,0,0.0829313,-0.150647,0.0344828,0.029572
40,1,0.0829104,-0.150663,0.0344828,0.0295734
40,2,0.083103,-0.150697,0.0344828,0.0296156
40,3,0.0828454,-0.15054,0.0344828,0.0295258
40,4,0.0831939,-0.149092,0.0344829,0.0291498
40,5,0.0829432,-0.150538,0.0344828,0.0295413
40,6,0.0830276,-0.150258,0.0344828,0.0294711
40,7,0.0829735,-0.15109,0.0344828,0.0297127
40,8,0.0829838,-0.151037,0.0344828,0.0296985
40,9,0.0829946,-0.150262,0.0344828,0.0294668
40,10,0.0829545,-0.150602,0.0344828,0.0295623
40,11,0.0829603,-0.151003,0.0344828,0.0296842
40,12,0.0834451,-0.150322,0.0344828,0.0295597
40,13,0.0828021,-0.150597,0.0344828,0.0295356
40,14,0.0835547,-0.151541,0.0344827,0.0299462
40,15,0.0829972,-0.150317,0.0344828,0.0294837
40,16,0.0873108,-0.168438,0.0344813,0.0359945
40,17,0.0827424,-0.15239,0.0344827,0.0300689
40,18,0.0826719,-0.150491,0.0344828,0.0294823
40,19,0.0829932,-0.150464,0.0344828,0.0295273
40,20,0.0830766,-0.150406,0.0344828,0.0295237
40,21,0.0829694,-0.150085,0.0344828,0.0294094
40,22,0.0830136,-0.150267,0.0344828,0.0294713
40,23,0.0830286,-0.150464,0.0344828,0.029533
40,24,0.0829279,-0.150717,0.0344828,0.0295926
40,25,0.0829567,-0.150535,0.0344828,0.0295426
40,26,0.082805,-0.150456,0.0344828,0.0294935
40,27,9.7965,7.06685,0,145.912
40,28,0.082932,-0.150599,0.0344828,0.0295578
40,29,0.0830341,-0.150452,0.0344828,0.0295304
41,0,0.0828589,-0.1504,0.0344828,0.0294858
41,1,0.0828791,-0.150344,0.0344828,0.0294722
41,2,0.0830177,-0.150282,0.0344828,0.0294766
41,3,0.0828251,-0.150383,0.0344828,0.029475
41,4,0.0831486,-0.149429,0.0344829,0.0292427
41,5,0.0829087,-0.1502,0.0344828,0.0294339
41,6,0.0828135,-0.150159,0.0344828,0.0294057
41,7,0.0828604,-0.150858,0.0344828,0.0296239
41,8,0.0829625,-0.150652,0.0344828,0.0295789
41,9,0.0829769,-0.150326,0.0344828,0.0294831
41,10,0.0829299,-0.150331,0.0344828,0.0294767
41,11,0.0829883,-0.150874,0.0344828,0.0296499
41,12,0.0832342,-0.150287,0.0344828,0.029514
41,13,0.0828927,-0.150396,0.0344828,0.0294901
41,14,0.0833829,-0.15127,0.0344827,0.0298354
41,15,0.0828898,-0.149873,0.0344829,0.0293328
41,16,0.087178,-0.167859,0.0344813,0.0357768
41,17,0.0826696,-0.152215,0.0344827,0.0300036
41,18,0.0828076,-0.150404,0.0344828,0.0294784
41,19,0.0829405,-0.150382,0.0344828,0.0294939
41,20,0.0830734,-0.150377,0.0344828,0.0295145
41,21,0.0830027,-0.150153,0.0344828,0.0294353
41,22,0.0829394,-0.15032,0.0344828,0.029475
41,23,0.0829244,-0.149949,0.0344828,0.0293612
41,24,0.0828333,-0.150542,0.0344828,0.0295242
41,25,0.0829791,-0.150407,0.0344828,0.0295079
41,26,0.0828075,-0.150406,0.0344828,0.0294792
41,27,9.7965,7.06685,0,145.912
41,28,0.0828773,-0.150314,0.0344828,0.0294628
41,29,0.0829061,-0.150425,0.0344828,0.029501
42,0,0.0828693,-0.150239,0.0344828,0.0294391
42,1,0.0828489,-0.150071,0.0344828,0.0293852
42,2,0.0829103,-0.15009,0.0344828,0.0294011
42,3,0.0828752,-0.150233,0.0344828,0.0294382
42,4,0.0830819,-0.149711,0.0344828,0.0293161
42,5,0.0828991,-0.1502,0.0344828,0.0294322
42,6,0.0827855,-0.150126,0.0344828,0.0293913
42,7,0.0827602,-0.150727,0.0344828,0.0295678
42,8,0.0829442,-0.150352,0.0344828,0.0294855
42,9,0.0829067,-0.15026,0.0344828,0.0294515
42,10,0.0828841,-0.150241,0.0344828,0.0294421
42,11,0.0829806,-0.150748,0.0344828,0.0296107
42,12,0.0830251,-0.150236,0.0344828,0.0294641
42,13,0.0829037,-0.15012,0.0344828,0.0294091
42,14,0.0831874,-0.150986,0.0344827,0.0297169
42,15,0.0828084,-0.14986,0.0344828,0.0293153
42,16,0.0870954,-0.167272,0.0344814,0.0355655
42,17,0.082654,-0.151973,0.0344827,0.0299276
42,18,0.0829092,-0.150257,0.0344828,0.0294512
42,19,0.0828873,-0.150241,0.0344828,0.0294426
42,20,0.0829593,-0.150297,0.0344828,0.0294715
42,21,0.0829542,-0.150216,0.0344828,0.0294462
42,22,0.0828385,-0.150331,0.0344828,0.0294618
42,23,0.0828986,-0.149566,0.0344829,0.0292421
42,24,0.0828158,-0.150297,0.0344828,0.0294478
42,25,0.0829691,-0.150282,0.0344828,0.0294686
42,26,0.082859,-0.150328,0.0344828,0.0294641
42,27,9.7965,7.06685,0,145.912
42,28,0.0828324,-0.150118,0.0344828,0.0293967
42,29,0.0828391,-0.150298,0.0344828,0.0294517
43,0,0.082904,-0.150033,0.0344828,0.0293828
43,1,0.0828701,-0.14983,0.0344828,0.0293166
43,2,0.0828563,-0.149955,0.0344828,0.0293516
43,3,0.0829063,-0.150105,0.0344828,0.0294051
43,4,0.0829808,-0.149943,0.0344828,0.0293686
43,5,0.0828819,-0.150169,0.0344828,0.02942
43,6,0.0828317,-0.150104,0.0344828,0.0293923
43,7,0.0827745,-0.150524,0.0344828,0.0295092
43,8,0.0828969,-0.150102,0.0344828,0.0294026
43,9,0.0828167,-0.150136,0.0344828,0.0293993
43,10,0.0828806,-0.150109,0.0344828,0.0294019
43,11,0.0829669,-0.150541,0.0344828,0.0295462
43,12,0.0827769,-0.150157,0.0344828,0.029399
43,13,0.0828799,-0.14989,0.0344828,0.0293362
43,14,0.0829662,-0.150814,0.0344828,0.0296282
43,15,0.0827806,-0.149915,0.0344828,0.0293273
43,16,0.0869975,-0.166624,0.0344814,0.0353322
43,17,0.0826556,-0.151804,0.0344827,0.0298765
43,18,0.0829451,-0.15011,0.0344828,0.029413
43,19,0.08286,-0.150083,0.0344828,0.0293908
43,20,0.0828235,-0.150161,0.0344828,0.029408
43,21,0.0828837,-0.150212,0.0344828,0.0294332
43,22,0.0827682,-0.150252,0.0344828,0.0294264
43,23,0.082886,-0.149378,0.0344829,0.0291839
43,24,0.0828554,-0.150031,0.0344828,0.0293744
43,25,0.0829061,-0.150162,0.0344828,0.0294222
43,26,0.0828877,-0.150223,0.0344828,0.0294374
43,27,9.7965,7.06685,0,145.912
43,28,0.0828424,-0.150052,0.0344828,0.0293786
43,29,0.0828078,-0.150122,0.0344828,0.0293937
44,0,0.0828887,-0.149806,0.0344828,0.0293124
44,1,0.0828666,-0.149704,0.0344828,0.0292781
44,2,0.0828341,-0.149916,0.0344828,0.0293363
44,3,0.0828815,-0.149984,0.0344828,0.0293646
44,4,0.0829284,-0.15,0.0344828,0.0293772
44,5,0.0828554,-0.150062,0.0344828,0.0293835
44,6,0.0828419,-0.150053,0.0344828,0.0293786
44,7,0.0828014,-0.150276,0.0344828,0.0294388
44,8,0.0828189,-0.149835,0.0344828,0.0293096
44,9,0.0828265,-0.149993,0.0344828,0.0293581
44,10,0.0828538,-0.149993,0.0344828,0.0293628
44,11,0.0829475,-0.150381,0.0344828,0.0294946
44,12,0.0827062,-0.150069,0.0344828,0.0293611
44,13,0.0828525,-0.149716,0.0344828,0.0292795
44,14,0.0828002,-0.150575,0.0344828,0.0295288
44,15,0.0827934,-0.15001,0.0344828,0.0293577
44,16,0.0869319,-0.166036,0.0344814,0.035125
44,17,0.0826659,-0.15159,0.0344827,0.0298131
44,18,0.0829457,-0.149999,0.0344828,0.0293796
44,19,0.0828409,-0.14993,0.0344828,0.0293416
44,20,0.0826948,-0.150076,0.0344828,0.0293611
44,21,0.0828476,-0.150139,0.0344828,0.0294056
44,22,0.0827736,-0.150107,0.0344828,0.0293837
44,23,0.0828756,-0.149425,0.0344828,0.0291962
44,24,0.0828885,-0.149951,0.0344828,0.0293557
44,25,0.082836,-0.150021,0.0344828,0.029368
44,26,0.0828811,-0.150088,0.0344828,0.0293955
44,27,9.7965,7.06685,0,145.912
44,28,0.0828537,-0.150002,0.0344828,0.0293652
44,29,0.0828254,-0.149962,0.0344828,0.0293486
45,0,0.0828643,-0.149648,0.0344828,0.029261
45,1,0.0828527,-0.149725,0.0344828,0.0292822
45,2,0.0828167,-0.149918,0.0344828,0.0293339
45,3,0.0828365,-0.14989,0.0344828,0.0293288
45,4,0.0828927,-0.150033,0.0344828,0.0293811
45,5,0.0828317,-0.149976,0.0344828,0.0293538
45,6,0.0828316,-0.149963,0.0344828,0.0293501
45,7,0.0828256,-0.150161,0.0344828,0.0294084
45,8,0.0827589,-0.149748,0.0344828,0.0292735
45,9,0.0828248,-0.149864,0.0344828,0.0293192
45,10,0.0828302,-0.149861,0.0344828,0.0293191
45,11,0.0829285,-0.15018,0.0344828,0.0294313
45,12,0.0826788,-0.149973,0.0344828,0.0293277
45,13,0.0828478,-0.149688,0.0344828,0.0292704
45,14,0.0827194,-0.150467,0.0344828,0.0294828
45,15,0.0828111,-0.150013,0.0344828,0.0293616
45,16,0.0868632,-0.165669,0.0344815,0.0349915
45,17,0.0826776,-0.151482,0.0344827,0.0297823
45,18,0.0829126,-0.149961,0.0344828,0.0293627
45,19,0.0828255,-0.149825,0.0344828,0.0293077
45,20,0.082684,-0.150003,0.0344828,0.0293374
45,21,0.0828011,-0.150021,0.0344828,0.0293623
45,22,0.0827853,-0.149906,0.0344828,0.0293251
45,23,0.0828648,-0.1495,0.0344828,0.0292169
45,24,0.0828667,-0.149891,0.0344828,0.0293342
45,25,0.0827893,-0.149936,0.0344828,0.0293349
45,26,0.0828606,-0.14996,0.0344828,0.0293538
45,27,9.7965,7.06685,0,145.912
45,28,0.0828492,-0.149952,0.0344828,0.0293495
45,29,0.0828315,-0.149894,0.0344828,0.0293294
46,0,0.0828474,-0.149645,0.0344828,0.0292573
46,1,0.0828309,-0.149747,0.0344828,0.0292851
46,2,0.0828192,-0.149875,0.0344828,0.0293216
46,3,0.0827951,-0.149797,0.0344828,0.0292942
46,4,0.0828757,-0.149984,0.0344828,0.0293636
46,5,0.0828252,-0.149882,0.0344828,0.0293246
46,6,0.082817,-0.14985,0.0344828,0.0293137
46,7,0.0828382,-0.150102,0.0344828,0.0293928
46,8,0.0827647,-0.149735,0.0344828,0.0292707
46,9,0.0828203,-0.149741,0.0344828,0.0292815
46,10,0.0828073,-0.1498,0.0344828,0.0292972
46,11,0.0829077,-0.149956,0.0344828,0.0293605
46,12,0.0826911,-0.149861,0.0344828,0.0292961
46,13,0.0828406,-0.149709,0.0344828,0.0292752
46,14,0.0826746,-0.150417,0.0344828,0.0294604
46,15,0.082824,-0.149971,0.0344828,0.0293512
46,16,0.0868065,-0.165563,0.0344815,0.0349466
46,17,0.0826826,-0.151407,0.0344827,0.0297606
46,18,0.0828611,-0.149881,0.0344828,0.0293302
46,19,0.0828257,-0.14978,0.0344828,0.0292941
46,20,0.0827063,-0.149949,0.0344828,0.0293249
46,21,0.0827982,-0.14989,0.0344828,0.0293225
46,22,0.0828031,-0.149837,0.0344828,0.0293075
46,23,0.0828496,-0.149592,0.0344828,0.0292418
46,24,0.0828394,-0.149872,0.0344828,0.0293241
46,25,0.0827515,-0.149827,0.0344828,0.029296
46,26,0.0828233,-0.149829,0.0344828,0.0293083
46,27,9.7965,7.06685,0,145.912
46,28,0.0828238,-0.149918,0.0344828,0.0293351
46,29,0.0828261,-0.149839,0.0344828,0.0293119
47,0,0.0828395,-0.149661,0.0344828,0.0292607
47,1,0.08281,-0.149751,0.0344828,0.0292829
47,2,0.0828144,-0.149842,0.0344828,0.0293109
47,3,0.0827679,-0.149719,0.0344828,0.0292664
47,4,0.0828568,-0.149937,0.0344828,0.0293463
47,5,0.082818,-0.1498,0.0344828,0.0292988
47,6,0.082806,-0.149753,0.0344828,0.0292828
47,7,0.0828393,-0.150017,0.0344828,0.0293675
47,8,0.0827828,-0.149739,0.0344828,0.0292747
47,9,0.0828129,-0.149715,0.0344828,0.0292724
47,10,0.0827933,-0.149747,0.0344828,0.0292788
47,11,0.0828892,-0.149901,0.0344828,0.0293409
47,12,0.0827266,-0.149768,0.0344828,0.0292743
47,13,0.0828251,-0.149739,0.0344828,0.0292817
47,14,0.0826682,-0.150354,0.0344828,0.0294404
47,15,0.0828233,-0.149903,0.0344828,0.0293305
47,16,0.0867531,-0.165468,0.0344815,0.0349059
47,17,0.0826897,-0.151318,0.0344827,0.0297348
47,18,0.0828051,-0.149855,0.0344828,0.0293132
47,19,0.0828168,-0.149759,0.0344828,0.0292865
47,20,0.0827255,-0.149911,0.0344828,0.0293167
47,21,0.0827957,-0.149859,0.0344828,0.0293129
47,22,0.0828042,-0.149815,0.0344828,0.0293012
47,23,0.0828362,-0.149708,0.0344828,0.0292742
47,24,0.0828195,-0.14984,0.0344828,0.029311
47,25,0.0827266,-0.149792,0.0344828,0.0292812
47,26,0.0827869,-0.149704,0.0344828,0.0292649
47,27,9.7965,7.06685,0,145.912
47,28,0.082805,-0.14986,0.0344828,0.0293147
47,29,0.0828116,-0.149759,0.0344828,0.0292854
48,0,0.082825,-0.149698,0.0344828,0.0292694
48,1,0.082792,-0.149739,0.0344828,0.0292764
48,2,0.082804,-0.149805,0.0344828,0.0292979
48,3,0.0827541,-0.149696,0.0344828,0.0292572
48,4,0.082845,-0.149899,0.0344828,0.0293331
48,5,0.0828016,-0.149733,0.0344828,0.029276
48,6,0.0827999,-0.14968,0.0344828,0.02926
48,7,0.0828361,-0.14993,0.0344828,0.0293409
48,8,0.0827966,-0.149739,0.0344828,0.0292769
48,9,0.0828064,-0.149717,0.0344828,0.0292722
48,10,0.0827809,-0.149695,0.0344828,0.0292613
48,11,0.0828648,-0.149845,0.0344828,0.0293202
48,12,0.0827771,-0.149682,0.0344828,0.0292566
48,13,0.0828004,-0.149736,0.0344828,0.0292768
48,14,0.0826725,-0.1503,0.0344828,0.0294247
48,15,0.0828172,-0.149818,0.0344828,0.029304
48,16,0.0866953,-0.165387,0.0344815,0.034869
48,17,0.0826973,-0.151248,0.0344827,0.0297148
48,18,0.0827605,-0.14981,0.0344828,0.0292923
48,19,0.0827925,-0.149741,0.0344828,0.0292769
48,20,0.0827383,-0.149878,0.0344828,0.0293091
48,21,0.0827929,-0.149815,0.0344828,0.0292992
48,22,0.0828007,-0.149778,0.0344828,0.0292893
48,23,0.0828184,-0.149819,0.0344828,0.0293045
48,24,0.0828006,-0.14981,0.0344828,0.029299
48,25,0.0827269,-0.149756,0.0344828,0.0292706
48,26,0.0827666,-0.149664,0.0344828,0.0292496
48,27,9.7965,7.06685,0,145.912
48,28,0.0828028,-0.149826,0.0344828,0.029304
48,29,0.0827975,-0.149673,0.0344828,0.0292574
49,0,0.082805,-0.149697,0.0344828,0.0292659
49,1,0.0827865,-0.149718,0.0344828,0.0292692
49,2,0.0827954,-0.14975,0.0344828,0.0292802
49,3,0.0827578,-0.149691,0.0344828,0.0292563
49,4,0.0828351,-0.149851,0.0344828,0.0293169
49,5,0.0827881,-0.149706,0.0344828,0.0292658
49,6,0.0827893,-0.14967,0.0344828,0.0292552
49,7,0.0828294,-0.149858,0.0344828,0.0293182
49,8,0.082794,-0.149727,0.0344828,0.0292731
49,9,0.0827953,-0.149714,0.0344828,0.0292694
49,10,0.0827766,-0.149682,0.0344828,0.0292566
49,11,0.0828372,-0.149801,0.0344828,0.0293022
49,12,0.0828211,-0.149616,0.0344828,0.0292443
49,13,0.0827776,-0.149724,0.0344828,0.0292695
49,14,0.0826791,-0.150271,0.0344828,0.0294173
49,15,0.082808,-0.14978,0.0344828,0.0292914
49,16,0.0866578,-0.165315,0.0344815,0.0348385
49,17,0.0827051,-0.151207,0.0344827,0.0297036
49,18,0.0827243,-0.149775,0.0344828,0.0292757
49,19,0.0827746,-0.149728,0.0344828,0.02927
49,20,0.0827451,-0.149838,0.0344828,0.0292983
49,21,0.0827926,-0.149767,0.0344828,0.0292847
49,22,0.0827958,-0.14974,0.0344828,0.0292772
49,23,0.082813,-0.14986,0.0344828,0.029316
49,24,0.0827857,-0.149768,0.0344828,0.0292841
49,25,0.0827386,-0.149735,0.0344828,0.0292662
49,26,0.0827668,-0.149645,0.0344828,0.0292441
49,27,9.7965,7.06685,0,145.912
49,28,0.0827984,-0.149795,0.0344828,0.029294
49,29,0.0827852,-0.14966,0.0344828,0.0292516
50,0,0.0827833,-0.149694,0.0344828,0.0292614
50,1,0.0827829,-0.149703,0.0344828,0.0292639
50,2,0.0827893,-0.149691,0.0344828,0.0292615
50,3,0.0827694,-0.149687,0.0344828,0.0292569
50,4,0.0828233,-0.14982,0.0344828,0.0293056
50,5,0.0827833,-0.149692,0.0344828,0.0292609
50,6,0.0827834,-0.149666,0.0344828,0.0292528
50,7,0.0828257,-0.149812,0.0344828,0.0293037
50,8,0.0827896,-0.149716,0.0344828,0.029269
50,9,0.08278,-0.149706,0.0344828,0.0292643
50,10,0.0827783,-0.14967,0.0344828,0.0292534
50,11,0.0828111,-0.14977,0.0344828,0.0292887
50,12,0.0828477,-0.149595,0.0344828,0.0292425
50,13,0.0827643,-0.149709,0.0344828,0.0292627
50,14,0.082687,-0.150234,0.0344828,0.0294074
50,15,0.0828007,-0.14976,0.0344828,0.0292841
50,16,0.0866469,-0.165268,0.0344815,0.0348211
50,17,0.0827131,-0.151163,0.0344827,0.0296917
50,18,0.0827066,-0.14973,0.0344828,0.0292594
50,19,0.0827768,-0.149706,0.0344828,0.0292639
50,20,0.0827478,-0.149795,0.0344828,0.0292856
50,21,0.0827914,-0.149708,0.0344828,0.0292668
50,22,0.0827902,-0.149693,0.0344828,0.0292621
50,23,0.0828067,-0.149855,0.0344828,0.0293136
50,24,0.0827787,-0.149741,0.0344828,0.0292746
50,25,0.082752,-0.149719,0.0344828,0.0292635
50,26,0.0827722,-0.149651,0.0344828,0.0292465
50,27,9.7965,7.06685,0,145.912
50,28,0.0827955,-0.149778,0.0344828,0.0292887
50,29,0.0827834,-0.149663,0.0344828,0.0292522
51,0,0.0827765,-0.149684,0.0344828,0.0292572
51,1,0.0827802,-0.149693,0.0344828,0.0292605
51,2,0.0827834,-0.149677,0.0344828,0.0292563
51,3,0.0827756,-0.149681,0.0344828,0.0292562
51,4,0.0828123,-0.149805,0.0344828,0.0292993
51,5,0.082779,-0.149685,0.0344828,0.0292578
51,6,0.0827805,-0.149667,0.0344828,0.0292528
51,7,0.0828211,-0.149772,0.0344828,0.0292911
51,8,0.0827884,-0.149706,0.0344828,0.0292659
51,9,0.0827667,-0.149693,0.0344828,0.0292584
51,10,0.082781,-0.149671,0.0344828,0.0292541
51,11,0.0828029,-0.149745,0.0344828,0.0292798
51,12,0.0828482,-0.149598,0.0344828,0.0292434
51,13,0.0827622,-0.149699,0.0344828,0.0292594
51,14,0.0826895,-0.150214,0.0344828,0.0294017
51,15,0.0827981,-0.149738,0.0344828,0.0292769
51,16,0.0866389,-0.165256,0.0344815,0.0348159
51,17,0.0827163,-0.151115,0.0344827,0.0296776
51,18,0.0827027,-0.149714,0.0344828,0.0292541
51,19,0.0827786,-0.14969,0.0344828,0.0292595
51,20,0.0827512,-0.149749,0.0344828,0.0292724
51,21,0.0827882,-0.149644,0.0344828,0.0292471
51,22,0.0827841,-0.149678,0.0344828,0.0292566
51,23,0.082801,-0.149849,0.0344828,0.0293109
51,24,0.0827775,-0.149728,0.0344828,0.0292705
51,25,0.082759,-0.14971,0.0344828,0.029262
51,26,0.0827752,-0.149661,0.0344828,0.0292501
51,27,9.7965,7.06685,0,145.912
51,28,0.0827936,-0.149766,0.0344828,0.0292848
51,29,0.0827796,-0.149667,0.0344828,0.0292528
