iter,agent,mass,fitness,x1,x2
3333,42,0.021907234270051278,0.0002750318491854713,0.9973101651321922,0.9962640147956232
3333,43,0.01356346352119616,0.0009946669079369664,0.9990230314062051,0.9948946968009301
3333,44,0.014554533734099666,0.0009091889037639093,0.999099395116976,0.9951856706427356
3333,45,0.025037124523374855,5.0845047374826655e-06,0.9977467647833621,0.9954899835295052
3333,46,0.024692211105892224,3.483265996913863e-05,0.9977462333295475,0.9949520812228314
3333,47,0.018705933835264445,0.0005511381919664157,0.9990836357532095,0.9958222670991951
3333,48,0.021972571168823986,0.0002693966604438114,0.9983725312087067,0.9951144688800669
3333,49,0.024737983780364358,3.088485000713943e-05,0.9976111929795425,0.9947263110209663
3888,0,0.019825385281407062,1.9031871730124424e-05,1.0000931521507561,0.9997501571075355
3888,1,0.02119312212110635,8.922098484144055e-06,0.9997353518824837,0.9997682979178775
3888,2,0.019744854714696346,1.9627122033534103e-05,0.9997277838686327,0.99989782981262
3888,3,0.019053409873510178,2.473801058577341e-05,0.9996816712110255,0.9998597972318144
3888,4,0.021502517708425865,6.635167884398785e-06,1.0000673627892396,0.9998772300164376
3888,5,0.017055569003164153,3.9505265217293774e-05,1.0001688239179032,0.9997093709680779
3888,6,0.016244489147340075,4.550044878533065e-05,0.9996711828394472,1.0000162120875344
3888,7,0.022096010236147195,2.248304341434228e-06,0.9998720960755129,0.999893605462468
3888,8,0.02237675747411837,1.7313108226552587e-07,0.9999393268581422,0.9998374931105509
3888,9,0.022329173642402805,5.248520675136892e-07,0.9998465412288007,0.9997639087241674
3888,10,0.021480461074208018,6.7982018570458845e-06,1.0001076615293654,0.9999548234052155
3888,11,0.021417175701456796,7.265982463469308e-06,1.0000245052875245,0.9997794674508241
3888,12,0.02234883732580944,3.7950584691652253e-07,0.9998892171310304,0.9997178467821942
3888,13,0.019765280794725466,1.9476140476698915e-05,0.9999097588567654,0.9993783003249505
3888,14,0.021736696473406827,4.904210477781173e-06,1.000033766170501,0.9998461047042659
3888,15,0.020515401691048894,1.3931541582536829e-05,1.0000958741290977,0.9998186307995096
3888,16,0.021330996056390612,7.902988534191046e-06,0.9999615692798715,0.999642043761093
3888,17,0.022328507532895447,5.297756872341747e-07,0.9999203690640883,0.9999130932495758
3888,18,2.238789908905637e-08,0.00016557332904240126,1.0005480080363938,0.9998107308527178
3888,19,0.021763416044785325,4.706709906014875e-06,0.9998287355376361,0.9998737728828444
3888,20,0.022222166916730835,1.3158037337540337e-06,0.9998726439142896,0.999859303353465
3888,21,0.013683146394811066,6.443288789327822e-05,1.0002257181900431,0.9996491037597137
3888,22,0.021965087389864236,3.21603457302619e-06,1.0000239311777877,0.9998685458384118
3888,23,0.022377129298686838,1.7038270116954124e-07,0.9998703419748713,0.9997015125614864
3888,24,0.021419711769009975,7.24723684870266e-06,0.9999758772913405,1.000220951281639
3888,25,0.02228862208175364,8.245932684773367e-07,0.9997725096669279,0.9996329824852433
3888,26,0.01693937044519225,4.036415929582433e-05,1.0001932116225771,0.9997514264936133
3888,27,0.02232138416981208,5.824287879121334e-07,0.9999625010239178,0.9998487786145728
3888,28,0.0061241639082737186,0.00012030591601616697,1.000488318239077,0.9998811219437501
3888,29,0.017396914634124457,3.698217245021332e-05,1.0001703086150013,0.9997327550652781
3888,30,0.019660340781746236,2.025181581486082e-05,1.0001501427533395,0.9998505384088372
3888,31,0.022285083876291557,8.507462928611831e-07,0.9999271913539243,0.9997624399152251
3888,32,0.018779893128520894,2.675973888215259e-05,1.0001850589610524,0.9998531851287454
3888,33,0.019810897508161264,1.9138959656765585e-05,1.0001448667151516,0.9998525133699719
3888,34,0.013435954165673256,6.626003571310381e-05,1.0001105495623446,0.9994071837415752
3888,35,0.020518984362880306,1.3905059880224658e-05,0.9998174193631666,1.000007319698493
3888,36,0.021791074361337145,4.502270498821677e-06,0.999821494562377,0.9998544543426897
3888,37,0.022197364424912845,1.4991340067547043e-06,0.9999718748733121,0.999821343716595
3888,38,0.019524772071384425,2.1253886448060434e-05,0.999707093560147,0.9998743608654767
3888,39,0.02217264900785939,1.6818206573133306e-06,0.9999166948157966,0.9999628137612251
3888,40,0.021329989777484404,7.910426552433036e-06,0.9997470279721117,0.9997742347674092
3888,41,0.022297531369089112,7.587393175340006e-07,0.9998860815175972,0.9998585335193472
3888,42,0.020720237739775105,1.2417474003805926e-05,0.9997969376877179,0.9999457154116287
3888,43,0.021499335100207042,6.658692473697802e-06,1.0001071820932603,0.9999565539440067
3888,44,0.02234741268370535,3.9003624151508093e-07,0.9998752622738789,0.9998117346120112
3888,45,0.021902963325327873,3.6752312454791578e-06,0.9998672648331574,0.9999257961443074
3888,46,0.02236841224315722,2.3481575014441925e-07,0.9999330741535566,0.9998181593823413
3888,47,0.02238789908905637,9.077664291156667e-08,0.9998141294578947,0.9996520060730549
3888,48,0.022073408301872183,2.415368957819908e-06,0.999890918143933,0.999936879477317
3888,49,0.022050015388354386,2.58828018194088e-06,1.0000016669397387,0.9998424526402403
4444,0,0.021841390131983118,3.08504786557905e-07,0.9999855327558629,0.9999155413583196
4444,1,0.01691846492879717,1.6275979459170577e-06,1.0000122570925967,0.9998969428766468
4444,2,0.022873796803016096,3.187239398061783e-08,0.9999504632263438,0.9998837770839254
4444,3,0.02115993126411127,4.91101046686465e-07,1.0000016284122937,0.9999331784143746
4444,4,0.01427952951370082,2.334698198383096e-06,1.0000274966886158,0.999902221683869
4444,5,0.022874934148758477,3.156764326296898e-08,0.9999561420295833,0.9999295034510542
4444,6,0.02222988783538566,2.0440719379874857e-07,0.9999775945153363,0.9999100336705943
4444,7,0.018339141447987498,1.2469290141783956e-06,0.9999171683245774,0.9999457018475011
4444,8,0.019865687058264386,8.378925594577715e-07,0.9999810970894818,0.9998706775848795
4444,9,0.022973601577819674,5.129798820004113e-09,0.9999430919909138,0.9998818383385136
4444,10,0.012343522351478653,2.8534494892832443e-06,1.0000120544404307,0.9998551917629991
4444,11,0.02131034134999184,4.507988062105618e-07,0.9999855674736928,0.9999040091168911
4444,12,0.02297130432759733,5.745344847734277e-09,0.9999747433483402,0.9999566339746249
4444,13,0.02278798961584771,5.486434875263273e-08,0.9999545915522015,0.9999321639438479
4444,14,0.022514880835048295,1.2804358866476521e-07,0.9999399721206115,0.9999152239331224
4444,15,0.022794595388856507,5.3094338112913344e-08,0.9999716939547848,0.9999205210248854
4444,16,0.02278316341466964,5.6157524800800896e-08,0.9999546869672421,0.9999326363088756
4444,17,0.022599933660175816,1.0525376448923822e-07,0.9999684479777191,0.999904607907257
4444,18,0.02134078789176989,4.4264068409252267e-07,0.9999418234315307,0.999949926651443
4444,19,0.022696849115500434,7.928535975455948e-08,0.9999480657674594,0.9999238088043917
4444,20,0.018259129756917906,1.268368071243563e-06,0.9998951707826061,0.9999024854624115
4444,21,0.02006489974732869,7.845137075442382e-07,0.9999684320936231,0.9998483486782654
4444,22,0.022609473819066004,1.0269748792360841e-07,0.9999757203190359,0.9999194868874914
4444,23,0.022952638716884112,1.0746777611963687e-08,0.9999284116990914,0.9998493305948305
4444,24,0.019246167088103224,1.003892350435118e-06,0.9999218084118718,0.9999435117972062
4444,25,0.01970827525565532,8.800709033191875e-07,0.9999536044212687,1.000000908292465
4444,26,0.0226886842304367,8.14731329970931e-08,0.9999652134955714,0.9999020974702072
4444,27,0.022486563397075464,1.356312194287607e-07,0.9999708810684649,0.9999784758309935
4444,28,0.022049769114587215,2.526698349463315e-07,0.9999627339447491,0.9999755972221679
4444,29,0.014065797055592631,2.3919676087005775e-06,0.9999386022883575,1.0000317463006223
4444,30,0.021743100847634117,3.3484130748232743e-07,0.9999045030440221,0.9998660872357897
4444,31,0.009824481485740767,3.5284241104679353e-06,1.0000421925905716,0.999896593354018
4444,32,0.022713281302473628,7.488237077239394e-08,0.9999385468968119,0.9999037632572133
4444,33,0.022728809256655807,7.072167011269352e-08,0.9999541174597412,0.9998820422804436
4444,34,2.2986139046268387e-08,6.160884647082307e-06,0.9998361991865173,0.999920095426832
4444,35,0.020903405477680898,5.598368889171261e-07,0.9999326202128398,0.9999397632086628
4444,36,0.022539420519355938,1.2146820342793701e-07,0.9999260717204003,0.9998862080918688
4444,37,0.01918698573529528,1.0197499380336567e-06,1.0000045638360264,0.9999081460554698
4444,38,0.022181008322896035,2.1750441301226644e-07,0.9999436224602338,0.9999335434535236
4444,39,0.022986139046268388,1.7703959885991317e-09,0.9999686760748062,0.9999401624148715
4444,40,0.02268864288202199,8.148421226576846e-08,0.9999571664472939,0.9999425569721299
4444,41,0.020793693306312724,5.892341616314341e-07,0.9999824298927978,0.9998881186157569
4444,42,0.02212984859476778,2.3121261385289192e-07,0.9999415833124957,0.9999308984467006
4444,43,0.020129014980966475,7.673340912365228e-07,0.9999214099637488,0.9999300704559974
4444,44,0.011117096737479614,3.182069074411618e-06,0.9998784009375578,0.9999347852750405
4444,45,0.022854888015717247,3.693898568132987e-08,0.9999587609894739,0.9998987518044464
4444,46,0.019251047394058998,1.0025846770628566e-06,1.0000118418391688,0.9999235616707718
4444,47,0.015811567758526282,1.924189997422005e-06,0.9998933382992982,0.9999249924683373
4444,48,0.016935519106898236,1.62302829499954e-06,0.9998960025931791,0.999918988945172
4444,49,0.021850895400703257,3.0595785878039303e-07,0.999976164123929,0.9998970667395175
5000,0,0.01904947123077392,7.0505834609463856e-09,0.9999949958709706,0.9999983736177052
5000,1,0.02331217293336207,5.74854694872398e-10,0.9999979988871908,0.9999983870256365
5000,2,0.02365572512558698,5.2943717032251585e-11,0.9999989692310699,0.9999986587494818
5000,3,0.021321378690771768,3.5991910063363294e-09,0.9999997423199226,0.9999934853694499
5000,4,0.023566346233013076,1.887246151817115e-10,0.9999991030563508,0.9999968352739557
5000,5,0.02211220503198014,2.3977987335383776e-09,0.9999999998159553,0.9999951028995987
5000,6,0.023317805024373403,5.662986437292684e-10,0.9999978820891017,0.9999981344423733
5000,7,0.02191559971171662,2.6964738032062024e-09,0.9999976522258253,1.0000004919052439
5000,8,0.022370788191362623,2.004969368392151e-09,0.9999971912465416,0.9999988513713804
5000,9,0.021565164626027443,3.2288410020794325e-09,0.9999993273199254,0.9999929727493296
5000,10,0.02138300693352754,3.5055678039025745e-09,0.9999955222788456,0.9999969484051583
5000,11,0.010444414988592615,2.0123046450168576e-08,0.9999889993210177,0.9999921416169039
5000,12,0.02331480890901591,5.708502243372218e-10,0.9999983847214026,0.9999991532262335
5000,13,0.02353851573402414,2.310036146170775e-10,0.9999970116039282,0.9999955134285287
5000,14,0.022773482330326427,1.3932122712361418e-09,0.999997065282164,0.999997851593906
5000,15,0.02318855602841848,7.626486347650701e-10,0.9999990465513917,0.9999953331407027
5000,16,0.02311202302438815,8.789145642933674e-10,0.9999997674531567,1.00000249946449
5000,17,0.019092831778537857,6.9847118222396095e-09,0.9999989252134716,0.9999894936603881
5000,18,0.023616486112355724,1.1255408258509446e-10,0.9999990752310278,0.9999992073398428
5000,19,0.02333195590225074,5.44801186640066e-10,0.9999985165869569,0.9999947037970718
5000,20,0.016247188033408938,1.1307701875036717e-08,0.9999926292589117,0.9999958667642928
5000,21,0.007528179847694992,2.4553276174918134e-08,1.0000053428287452,0.9999950253123638
5000,22,0.018284616379034148,8.212520868453748e-09,1.0000028715987144,0.9999966854604867
5000,23,0.02334548375113702,5.242502106891084e-10,0.9999984984559965,0.999994712191997
5000,24,0.022605259084761402,1.6487704093452064e-09,0.9999968031568521,0.9999976542253597
5000,25,0.02367008896974679,3.1122729943103006e-11,0.9999967675967659,0.999993080513984
5000,26,0.002356526212508676,3.240984896611606e-08,1.0000086933188752,0.9999994049794887
5000,27,0.021422982869942726,3.4448379336333598e-09,0.9999993333475105,0.9999927977999065
5000,28,0.020874890482515656,4.277478331053763e-09,1.000004195462735,1.0000018641701913
5000,29,0.022883271829241717,1.2264243827224039e-09,0.9999957672109088,0.9999950107997259
5000,30,0.020162372722855797,5.359907286794779e-09,0.9999935381237317,0.9999943688549144
5000,31,0.015328227503354193,1.2703750567758729e-08,1.000003188520666,0.9999951104708711
5000,32,0.020760049587373767,4.451940102033537e-09,0.9999987619602894,0.9999908527847574
5000,33,0.023448517895572698,3.677247909993336e-10,0.999996080457487,0.9999940380610661
5000,34,0.020672681330016603,4.584666522243993e-09,0.9999973722505245,0.9999879785923066
5000,35,0.005131330184925731,2.8194475909754298e-08,0.9999904894220308,0.9999977431895861
5000,36,0.020655790999373327,4.6103256482271096e-09,0.9999984733683883,0.9999901585176582
5000,37,2.3681631489798166e-08,3.598979090131748e-08,1.0000091673964555,0.9999993860643922
5000,38,0.022863975817194963,1.2557381252734755e-09,0.9999978306107393,0.9999991982190821
5000,39,0.021258753583098876,3.69432860674351e-09,1.0000018100765047,0.9999975447532292
5000,40,0.018096855262459553,8.4977601717374e-09,1.000000691378123,0.9999921646863359
5000,41,0.02159727576157405,3.1800590279515673e-09,0.9999983949422715,1.0000024268036678
5000,42,0.022819961334349964,1.3226031964348337e-09,0.9999983003119085,1.0000002334138685
5000,43,0.023562692182866427,1.9427570444347851e-10,1.0000008639847444,1.000003119118088
5000,44,0.02128264137970157,3.6580392056990354e-09,0.9999918895276609,0.9999897726671673
5000,45,0.020632421596451546,4.645827525980989e-09,0.9999938784582791,0.9999945454400578
5000,46,0.02368163148979817,1.3587787471210677e-11,0.9999995111386467,0.9999993876376568
5000,47,0.023337328905246337,5.366387318200026e-10,0.9999991094907588,0.999995904148137
5000,48,0.023676191650634882,2.1851777168433398e-11,0.9999985957418265,0.9999976373537237
5000,49,0.015830051131122253,1.1941399850170361e-08,0.9999968613794867,1.0000046459317873
