iter,avg_best,median_best,std_best,avg_mean
375,29.1214,27.0839,11.1849,29.1384
376,29.1047,27.0676,11.1803,29.1227
377,29.0898,27.0553,11.1732,29.106
378,29.0731,27.0397,11.1714,29.0908
379,29.0578,27.0249,11.1629,29.0742
380,29.0426,27.0089,11.1614,29.0592
381,29.028,26.9941,11.1567,29.0435
382,29.0137,26.9785,11.1525,29.0288
383,28.9982,26.9627,11.1458,29.0136
384,28.9847,26.9501,11.1444,28.9992
385,28.969,26.9381,11.1372,28.9845
386,28.9556,26.9254,11.1365,28.9698
387,28.9409,26.9096,11.1308,28.9553
388,28.927,26.9,11.1284,28.9409
389,28.9136,26.889,11.1256,28.9265
390,28.8992,26.8742,11.1231,28.9125
391,28.8864,26.8644,11.122,28.8988
392,28.8732,26.8468,11.1208,28.8852
393,28.8594,26.8371,11.1188,28.8719
394,28.8471,26.824,11.1178,28.8586
395,28.8331,26.8076,11.1171,28.8455
396,28.8209,26.8016,11.1159,28.8325
397,28.8086,26.7891,11.1146,28.8202
398,28.7959,26.7769,11.1146,28.8079
399,28.7853,26.7675,11.1121,28.7958
400,28.7729,26.7495,11.1126,28.7838
401,28.7621,26.7407,11.1112,28.7724
402,28.7501,26.7242,11.1117,28.7607
403,28.739,26.7156,11.111,28.7488
404,28.727,26.6999,11.1104,28.7373
405,28.716,26.6873,11.1099,28.7259
406,28.7051,26.6778,11.1099,28.715
407,28.6947,26.6674,11.1097,28.7039
408,28.6837,26.6523,11.11,28.6936
409,28.6737,26.6433,11.1092,28.6828
410,28.6641,26.6292,11.1078,28.6726
411,28.6534,26.6197,11.1064,28.6622
412,28.6438,26.6088,11.1068,28.6521
413,28.6335,26.5964,11.105,28.6419
414,28.624,26.5858,11.1054,28.6319
415,28.6134,26.5747,11.1021,28.6221
416,28.6043,26.5658,11.0998,28.6124
417,28.5949,26.5564,11.0991,28.6028
418,28.5855,26.5458,11.0968,28.5931
419,28.5756,26.537,11.0956,28.5837
420,28.5662,26.5267,11.0927,28.5744
421,28.558,26.5196,11.0913,28.5651
422,28.5488,26.5144,11.0896,28.5561
423,28.5393,26.5056,11.0869,28.5471
424,28.5313,26.4965,11.0861,28.5382
425,28.5222,26.4913,11.0849,28.5295
426,28.5135,26.4803,11.0838,28.5209
427,28.5061,26.4744,11.0833,28.5126
428,28.4973,26.4648,11.081,28.5044
429,28.4895,26.4581,11.0803,28.4961
430,28.4816,26.4515,11.0799,28.488
431,28.474,26.4435,11.0797,28.4801
432,28.467,26.4371,11.0791,28.4725
433,28.459,26.4288,11.0787,28.465
434,28.4519,26.4215,11.0791,28.4576
435,28.4449,26.4142,11.0785,28.4505
436,28.4384,26.4093,11.0773,28.4434
437,28.4309,26.403,11.0777,28.4364
438,28.4245,26.3957,11.0764,28.4296
439,28.4169,26.3878,11.0738,28.4226
440,28.4107,26.383,11.073,28.4157
441,28.4039,26.3753,11.0721,28.409
442,28.3975,26.3706,11.0702,28.4024
443,28.3907,26.3626,11.0685,28.396
444,28.3845,26.3561,11.0678,28.3896
445,28.3783,26.3507,11.0655,28.3832
446,28.3725,26.3447,11.0649,28.3771
447,28.3668,26.3386,11.0644,28.3711
448,28.361,26.3328,11.0642,28.3654
449,28.3555,26.3264,11.0638,28.3597
450,28.3499,26.3206,11.0632,28.3541
451,28.3444,26.3155,11.0627,28.3485
452,28.339,26.3091,11.0624,28.3431
453,28.3341,26.3044,11.0619,28.3378
454,28.3286,26.2996,11.0603,28.3324
455,28.3236,26.2941,11.06,28.3273
456,28.3186,26.2898,11.059,28.3222
457,28.3135,26.2843,11.0582,28.3171
458,28.3086,26.279,11.0572,28.3122
459,28.3037,26.2744,11.0552,28.3073
460,28.2986,26.2692,11.0541,28.3023
461,28.2939,26.2646,11.0526,28.2975
462,28.2894,26.2601,11.052,28.2928
463,28.2849,26.2565,11.0505,28.2882
464,28.2804,26.2513,11.0489,28.2838
465,28.2762,26.2477,11.049,28.2794
466,28.2717,26.2441,11.0475,28.2752
467,28.2679,26.2399,11.0471,28.2709
468,28.2637,26.2361,11.0461,28.2668
469,28.2599,26.2318,11.0457,28.2628
470,28.2561,26.2286,11.0441,28.259
471,28.2524,26.2247,11.0438,28.2552
472,28.2487,26.2217,11.043,28.2513
473,28.2447,26.2174,11.0418,28.2475
474,28.2412,26.2139,11.0413,28.2439
475,28.2376,26.2114,11.0403,28.2403
476,28.2342,26.2089,11.0396,28.2368
477,28.2308,26.2057,11.0387,28.2333
478,28.2274,26.203,11.0379,28.2298
479,28.2241,26.1992,11.0368,28.2265
480,28.2209,26.1966,11.0361,28.2232
481,28.2177,26.1931,11.0354,28.22
482,28.2144,26.1899,11.0347,28.2169
483,28.2114,26.1868,11.0344,28.2137
484,28.2082,26.184,11.0329,28.2106
485,28.2054,26.1808,11.0325,28.2076
486,28.2024,26.1776,11.0319,28.2046
487,28.1996,26.1751,11.0314,28.2017
488,28.1967,26.1719,11.0307,28.1988
489,28.1941,26.1701,11.0302,28.196
490,28.1911,26.1675,11.0297,28.1932
491,28.1885,26.1652,11.0291,28.1905
492,28.1858,26.1624,11.0285,28.1878
493,28.1833,26.1605,11.028,28.1851
494,28.1806,26.1579,11.0275,28.1825
495,28.1782,26.1554,11.0271,28.1799
496,28.1756,26.1531,11.0266,28.1774
497,28.1732,26.151,11.0261,28.175
498,28.1708,26.1486,11.0254,28.1725
499,28.1684,26.1469,11.0247,28.1702
500,28.1662,26.1447,11.0242,28.1679
501,28.164,26.1424,11.0236,28.1657
502,28.162,26.1409,11.0229,28.1635
503,28.1599,26.1389,11.0226,28.1614
504,28.1579,26.1373,11.022,28.1593
505,28.1557,26.1351,11.0216,28.1573
506,28.1539,26.1335,11.0212,28.1553
507,28.1518,26.1318,11.0204,28.1533
508,28.15,26.1302,11.0197,28.1514
509,28.1482,26.1281,11.0194,28.1496
510,28.1463,26.1261,11.0185,28.1477
511,28.1446,26.1246,11.0183,28.1459
512,28.1428,26.1228,11.018,28.1441
513,28.1411,26.1216,11.0175,28.1424
514,28.1394,26.1197,11.0174,28.1406
515,28.1378,26.1183,11.017,28.139
516,28.1361,26.1166,11.0165,28.1373
517,28.1345,26.1154,11.016,28.1357
518,28.1328,26.1139,11.0159,28.1341
519,28.1314,26.1123,11.0154,28.1325
520,28.1298,26.1107,11.0148,28.131
521,28.1283,26.109,11.0142,28.1295
522,28.1269,26.1075,11.014,28.128
523,28.1256,26.1058,11.0135,28.1266
524,28.1242,26.1039,11.013,28.1252
525,28.1229,26.1028,11.0126,28.1238
526,28.1216,26.1012,11.0122,28.1225
527,28.1202,26.0997,11.0116,28.1212
528,28.119,26.0983,11.011,28.1198
529,28.1175,26.0968,11.0103,28.1185
530,28.1163,26.0956,11.0098,28.1172
531,28.1151,26.0942,11.0093,28.1159
532,28.1138,26.0929,11.0087,28.1147
533,28.1126,26.0914,11.0082,28.1135
534,28.1114,26.0901,11.0076,28.1122
535,28.1102,26.0892,11.007,28.111
536,28.1091,26.0878,11.0064,28.1099
537,28.1081,26.087,11.0063,28.1088
538,28.107,26.0859,11.0057,28.1078
539,28.106,26.0848,11.0054,28.1068
540,28.105,26.0837,11.0051,28.1058
541,28.1041,26.0827,11.0049,28.1048
542,28.1032,26.0817,11.0046,28.1039
543,28.1024,26.0805,11.0045,28.103
544,28.1015,26.0797,11.0042,28.1021
545,28.1007,26.0791,11.004,28.1013
546,28.0998,26.0783,11.0039,28.1004
547,28.099,26.0776,11.0037,28.0996
548,28.0981,26.0769,11.0033,28.0987
549,28.0973,26.0762,11.0033,28.0979
550,28.0965,26.0754,11.0029,28.0971
551,28.0957,26.0749,11.0027,28.0963
552,28.095,26.0743,11.0024,28.0955
553,28.0942,26.0736,11.0022,28.0948
554,28.0935,26.073,11.0018,28.094
555,28.0928,26.0722,11.0016,28.0933
556,28.0921,26.0715,11.0013,28.0926
557,28.0913,26.0709,11.001,28.0919
558,28.0907,26.0702,11.0007,28.0912
559,28.09,26.0697,11.0003,28.0905
560,28.0894,26.069,11.0001,28.0898
561,28.0887,26.0682,10.9998,28.0892
562,28.0881,26.0677,10.9995,28.0885
563,28.0875,26.0671,10.9993,28.0879
564,28.0869,26.0665,10.9991,28.0873
565,28.0863,26.0659,10.9989,28.0868
566,28.0858,26.0653,10.9986,28.0862
567,28.0852,26.0646,10.9983,28.0856
568,28.0846,26.064,10.998,28.085
569,28.084,26.0634,10.9977,28.0845
570,28.0834,26.0628,10.9973,28.0839
571,28.0829,26.0624,10.9971,28.0833
572,28.0824,26.0618,10.9971,28.0828
573,28.0818,26.0613,10.9967,28.0823
574,28.0814,26.061,10.9965,28.0818
575,28.0809,26.0604,10.9964,28.0812
576,28.0804,26.0601,10.9961,28.0808
577,28.0799,26.0596,10.9959,28.0803
578,28.0794,26.0592,10.9957,28.0798
579,28.079,26.0587,10.9956,28.0793
580,28.0785,26.058,10.9953,28.0789
581,28.0781,26.0577,10.9953,28.0784
582,28.0777,26.0574,10.995,28.078
583,28.0772,26.0569,10.995,28.0776
584,28.0768,26.0563,10.9949,28.0772
585,28.0764,26.0558,10.9948,28.0768
586,28.0761,26.0555,10.9946,28.0764
587,28.0757,26.0551,10.9946,28.076
588,28.0753,26.0546,10.9945,28.0756
589,28.075,26.0542,10.9945,28.0753
590,28.0746,26.0538,10.9944,28.0749
591,28.0743,26.0534,10.9944,28.0746
592,28.074,26.0532,10.9943,28.0743
593,28.0737,26.053,10.9942,28.0739
594,28.0734,26.0527,10.9942,28.0736
595,28.0731,26.0525,10.9941,28.0733
596,28.0728,26.0523,10.994,28.073
597,28.0725,26.0522,10.9939,28.0727
598,28.0722,26.052,10.9939,28.0724
599,28.0719,26.0517,10.9938,28.0721
600,28.0716,26.0515,10.9937,28.0718
601,28.0713,26.0513,10.9936,28.0715
602,28.071,26.0511,10.9935,28.0712
603,28.0707,26.0509,10.9934,28.0709
604,28.0704,26.0507,10.9933,28.0706
605,28.0701,26.0505,10.9933,28.0703
606,28.0698,26.0503,10.9931,28.07
607,28.0695,26.0501,10.9931,28.0698
608,28.0692,26.0498,10.993,28.0695
609,28.069,26.0496,10.993,28.0692
610,28.0687,26.0494,10.9929,28.0689
611,28.0684,26.0492,10.9928,28.0686
612,28.0681,26.0489,10.9927,28.0684
613,28.0679,26.0487,10.9926,28.0681
614,28.0676,26.0485,10.9926,28.0678
615,28.0674,26.0482,10.9925,28.0676
616,28.0671,26.048,10.9925,28.0674
617,28.0669,26.0478,10.9925,28.0671
618,28.0667,26.0476,10.9924,28.0669
619,28.0665,26.0474,10.9924,28.0667
620,28.0663,26.0472,10.9923,28.0665
621,28.0661,26.047,10.9923,28.0663
622,28.0659,26.0468,10.9922,28.0661
623,28.0657,26.0466,10.9922,28.0659
624,28.0655,26.0464,10.9921,28.0657
625,28.0653,26.0462,10.9921,28.0655
626,28.0652,26.046,10.9921,28.0653
627,28.065,26.0458,10.992,28.0652
628,28.0648,26.0455,10.9919,28.065
629,28.0646,26.0454,10.9919,28.0648
630,28.0645,26.0451,10.9919,28.0646
631,28.0643,26.0449,10.9919,28.0645
632,28.0642,26.0447,10.9919,28.0643
633,28.064,26.0446,10.9918,28.0642
634,28.0638,26.0444,10.9918,28.064
635,28.0637,26.0442,10.9917,28.0639
636,28.0636,26.044,10.9917,28.0637
637,28.0634,26.0439,10.9917,28.0636
638,28.0633,26.0438,10.9916,28.0634
639,28.0632,26.0436,10.9916,28.0633
640,28.063,26.0435,10.9916,28.0632
641,28.0629,26.0433,10.9916,28.063
642,28.0628,26.0432,10.9916,28.0629
643,28.0627,26.043,10.9915,28.0628
644,28.0625,26.0429,10.9915,28.0627
645,28.0624,26.0428,10.9915,28.0626
646,28.0623,26.0427,10.9915,28.0624
647,28.0622,26.0426,10.9914,28.0623
648,28.0621,26.0424,10.9914,28.0622
649,28.062,26.0423,10.9914,28.0621
650,28.0619,26.0423,10.9914,28.062
651,28.0618,26.0422,10.9914,28.0619
652,28.0617,26.042,10.9914,28.0618
653,28.0616,26.0419,10.9914,28.0617
654,28.0615,26.0418,10.9913,28.0616
